date,signal,benchmark_type,sample_name,specification,coefficient,coefficient_value,cross_section_nobs,cross_section_r2
1994-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.002784287647125137,4157,0.053804099066480426
1994-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0041454004902791814,4170,0.015089782607696334
1994-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0022496439180525584,4148,0.05885779360372334
1994-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.009224078381342232,4154,0.011971083495946444
1994-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.013437567963360073,4204,0.026053902521325445
1994-08-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0033939130201665283,4192,0.02593078205370869
1994-09-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.005141198388081551,4317,0.016944701998699796
1994-10-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.004445924329678316,4685,0.009508744980026962
1994-11-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.000520270165433616,4720,0.05860447967066229
1994-12-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0031412934533710853,4752,0.04388879883592667
1995-01-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.004489862263644852,4814,0.01079676745895275
1995-02-28,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.005877472350501251,4850,0.008661467436202996
1995-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.00946235122136496,4857,0.020038500608184573
1995-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0010916032180655205,4887,0.009792684034122479
1995-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.016889322791666227,4878,0.04587615904956721
1995-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.003981720106290676,4867,0.03638200486493204
1995-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0035071500506615085,4895,0.02409541231655754
1995-08-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.007996530454894374,4880,0.01798888584841629
1995-09-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.03230806225983009,4929,0.06055446023128852
1995-10-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.002547985577037573,5092,0.043458658512974147
1995-11-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0028977240154551484,5103,0.02662653943816251
1995-12-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0013679063589568984,5124,0.057064515883087585
1996-01-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0029514603621773076,5134,0.023948682467572646
1996-02-29,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.013803256413251492,5120,0.013987854304941316
1996-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.015285766535104876,5103,0.052619869706286626
1996-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.011210241426290775,5100,0.07311966233972622
1996-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0046080135142471945,5083,0.1060377929736459
1996-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.014147671044250264,5074,0.12210100170794014
1996-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0009089786988129735,5088,0.021288628533971732
1996-08-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.01022347539984967,5059,0.015349063599627288
1996-09-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.005521865746414341,5083,0.09453690747378651
1996-10-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0008291936106064414,5234,0.03125113092176257
1996-11-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.007582975855283622,5250,0.062304207093751396
1996-12-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.014328963954902928,5249,0.06210252603638666
1997-01-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.006244244448367431,5281,0.0923915167906495
1997-02-28,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.009327202105282512,5295,0.0885687084290725
1997-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.00699848037592341,5281,0.055570240669226
1997-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.019456260534588227,5267,0.07522830141115788
1997-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.004458521021333461,5261,0.028309539852945043
1997-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.014183120013076148,5237,0.014807940236701733
1997-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.003067971204082053,5260,0.034207889583635076
1997-08-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.00575114623990439,5226,0.01838022541978057
1997-09-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.01723120718571734,5299,0.048905996766558046
1997-10-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.013920540103377415,5529,0.125974436999699
1997-11-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.013659307343687893,5554,0.18837505121444142
1997-12-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.003979006045739454,5572,0.05706986363772182
1998-01-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0010636069487865638,5589,0.026306627099970226
1998-02-28,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0036906952111647115,5566,0.010280965700984246
1998-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.006496229552831986,5539,0.014659940311062991
1998-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.010001357846298815,5507,0.05433764040063782
1998-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.015034682497669202,5458,0.05224884918230077
1998-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.014952200238795343,5409,0.02479037307797538
1998-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.004612602066266191,5399,0.17487410794177982
1998-08-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0008663996085952626,5363,0.0412574395094788
1998-09-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.005576831350038439,5372,0.045635516531477016
1998-10-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.007449002658823192,5472,0.03707197316174771
1998-11-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0008873579588378803,5469,0.02206871102339547
1998-12-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0019782736576663806,5458,0.13190873535665737
1999-01-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.017519403780564564,5461,0.030509747619289262
1999-02-28,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.011619882008915833,5426,0.02815875943678381
1999-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0102059231442982,5362,0.021890213443615303
1999-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.004280749350976214,5326,0.022830036179432245
1999-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.004009747659757888,5287,0.018103894702516943
1999-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.006166092643637568,5232,0.028557243355666895
1999-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.005074782570346917,5203,0.01319271014728296
1999-08-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.009303491556456368,5151,0.01894016773198204
1999-09-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.024712589320756144,5164,0.024424517572283033
1999-10-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.01577598111895229,5297,0.11640407145021281
1999-11-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.02955389519154486,5243,0.08026367547439128
1999-12-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.029386748276846696,5197,0.15831657674902433
2000-01-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.005978460574766767,5170,0.17283347750466327
2000-02-29,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0010710870639838842,5142,0.0872557794954314
2000-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.02026259752260514,5081,0.29120621256881063
2000-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0025651157067324275,5052,0.13851130001335366
2000-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.02802663318459116,5001,0.16387980750458053
2000-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.01198212978372597,4960,0.07793323513538108
2000-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.003692727453177495,4948,0.05434711263847802
2000-08-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.00839758969773774,4900,0.07902212903821215
2000-09-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0006356304828665118,4929,0.09864386183042317
2000-10-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.010439112868826282,5058,0.31994720984107705
2000-11-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.014709251690093256,5039,0.17061410238969554
2000-12-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.028661191624669558,5015,0.31428160824310103
2001-01-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.013650290334358646,5017,0.2964678757543904
2001-02-28,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.006685917250065086,5000,0.16907991120864097
2001-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.013169153031756687,4953,0.056274823847838884
2001-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.01818692623627086,4913,0.025171011605475302
2001-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.007480896008442802,4840,0.029730788205095116
2001-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.007050849276769348,4793,0.10029533794527423
2001-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.03032676949315166,4778,0.08260196732509029
2001-08-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.014638688819491942,4711,0.12080001688876363
2001-09-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.025881990007105928,4744,0.121962794483357
2001-10-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.002708307439332696,4897,0.084720580724028
2001-11-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0007996215066054277,4878,0.01808023594780883
2001-12-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.02493660302395863,4860,0.0626479232011361
2002-01-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0043156998865259135,4843,0.17047230848563744
2002-02-28,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.008633479404683717,4809,0.019482587985776623
2002-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.012151045412809907,4779,0.14274633013100735
2002-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.022762625351454655,4751,0.06550827462897713
2002-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.005058513528042196,4708,0.1532706095432308
2002-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.026267171505671875,4680,0.04649369265726655
2002-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.008922614837583803,4666,0.009927667239788995
2002-08-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.004448248496567668,4627,0.10004235955875185
2002-09-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.009596808771385329,4618,0.0625148662428483
2002-10-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.035559168689648125,4638,0.21314454428487617
2002-11-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.000640139462758343,4610,0.1691886840698611
2002-12-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.007453149030914171,4572,0.03180800145839069
2003-01-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.014912252394866196,4551,0.02474146837633484
2003-02-28,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0050779423845184815,4516,0.010064762998188925
2003-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.01921586550728372,4472,0.06221288229205624
2003-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.014037666492654833,4436,0.18262206394728864
2003-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.011607804609744452,4405,0.05572896728731602
2003-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0001722467667182436,4370,0.050103270365232544
2003-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.010425373839499638,4367,0.029041234995465404
2003-08-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.004595944324412226,4334,0.0848897845985257
2003-09-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.008494252954092178,4327,0.03687082733598368
2003-10-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.01037048069437238,4352,0.015196024430917832
2003-11-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.00026055032320962315,4339,0.03403548548503732
2003-12-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.015351999741831239,4311,0.15112090906320141
2004-01-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.006165823467031418,4298,0.02975213998747983
2004-02-29,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.00695922370465445,4280,0.021425291231173316
2004-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0009098021929952104,4258,0.07461831308377609
2004-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.012369639292776374,4225,0.028420212200785167
2004-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.011290798996212409,4197,0.027403172819245758
2004-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0016781773983494661,4162,0.20228555282094496
2004-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.012283999588722757,4149,0.0450456932151857
2004-08-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.006393759207341246,4134,0.014173756306208318
2004-09-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.00756870374637579,4132,0.009387270625397903
2004-10-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.00861907027995748,4155,0.04617371950936611
2004-11-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.006363961612202487,4138,0.06165731892577386
2004-12-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.002429226675970873,4135,0.09978485027662198
2005-01-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.008520077067625427,4139,0.021811985128559197
2005-02-28,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.006627738035702719,4136,0.05067688227186562
2005-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0012788855643101138,4115,0.07361894219735798
2005-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.002375095930151233,4101,0.059395657965964466
2005-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.01649575396721328,4078,0.010534589196777855
2005-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.00032797358369272833,4057,0.02691965568968857
2005-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0023461684853829275,4037,0.008492196325670665
2005-08-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.010638205904588825,4006,0.013184607405504534
2005-09-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0055047704743843,4015,0.04442795666244581
2005-10-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.011161288687962482,4098,0.02747241685118551
2005-11-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.003438380970995909,4098,0.009149367820911025
2005-12-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.00775925206646725,4087,0.0805441331704767
2006-01-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.009055518638503002,4074,0.024537341153552883
2006-02-28,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,5.051377048910337e-05,4080,0.022551182386341462
2006-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.008346821165447141,4054,0.01604379553220825
2006-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0032222141196606643,4045,0.10057067151971621
2006-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.000841430146285307,4022,0.020176254867193655
2006-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.007537957646903874,4003,0.056853067837101756
2006-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.00748216184985846,4000,0.019090000137093943
2006-08-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0020192988932995963,3977,0.028514337927882827
2006-09-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.01000151223870694,3989,0.02839986033125208
2006-10-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.014438564901811089,4062,0.007041495218289562
2006-11-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.008796499997400991,4058,0.024186419995979258
2006-12-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0020539331258363023,4048,0.014899537013253639
2007-01-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0017582268997560686,4030,0.014261426795154852
2007-02-28,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.010226912652127457,4024,0.014725497032902823
2007-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.009382735293515168,3999,0.021800878413466784
2007-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.013801796882716016,3970,0.029160824790075313
2007-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0038923714949349398,3946,0.013542702477624236
2007-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.005910730165657976,3924,0.025004285188084507
2007-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0071454130345894595,3913,0.04141145899485765
2007-08-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.011164385527891316,3877,0.02526123438419592
2007-09-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.03202645894458799,3874,0.019918727890420707
2007-10-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.006635747394519547,3935,0.0930735227009718
2007-11-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.014414395166917449,3916,0.02095622964524957
2007-12-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.003184855468920167,3908,0.043431390020664096
2008-01-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0034934585853194384,3919,0.023032411723666435
2008-02-29,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0011353772125323887,3914,0.05695213958953782
2008-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0032251196256467486,3886,0.03111033855661749
2008-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.004346969737607762,3861,0.019355170717679893
2008-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.011708001614834516,3840,0.051139139303376435
2008-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.019680073305198664,3828,0.03790379502465202
2008-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.010362961494114718,3811,0.028116981513784167
2008-08-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0001581540001457044,3791,0.1202614316964854
2008-09-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.021176131362428307,3793,0.06277172652153262
2008-10-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.02340262274900614,3849,0.061588644045646235
2008-11-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.007494273816710909,3843,0.03201580050406416
2008-12-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.03544028347693155,3847,0.0911229413832445
2009-01-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0030509553290768796,3839,0.04609760198727497
2009-02-28,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.02167089186217237,3833,0.049237778439295776
2009-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.03249270878245541,3807,0.11865601009712856
2009-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.007935459721374069,3786,0.04305310414357233
2009-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.03778348341777128,3761,0.03288708647929972
2009-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.03326754187298894,3738,0.04135473659954392
2009-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.04164566369435906,3720,0.08274300644925547
2009-08-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.00820528322297479,3707,0.041381424956906554
2009-09-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.015222410133497101,3704,0.09513010398524124
2009-10-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.006550135988220344,3731,0.019697456256480783
2009-11-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.003369106882174724,3705,0.023412990611137996
2009-12-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.005792285241395187,3690,0.0480755051525702
2010-01-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.0092263092416355,3673,0.031051238079430332
2010-02-28,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.019014679981536133,3659,0.0259583826997819
2010-03-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,-0.030831040263559793,3636,0.09275064774016062
2010-04-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.004008713792725093,3612,0.10178377433042263
2010-05-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.007799115237631501,3597,0.14712425379043348
2010-06-30,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.011113850194030002,3584,0.07283572786851544
2010-07-31,AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,0.024392724479653183,3556,0.05358254385102701
