signal,benchmark_type,draw_id,moment_family,instrument,moment_value,standardized_moment,j_contribution
AnalystRevision,fixed_x_obs,3,obs,inst_baspread,0.0003132428425472803,3.3305491646824072,-58.93401891751032
AnalystRevision,fixed_x_obs,3,obs,inst_beta,0.00521853891606511,2.380373647423425,-11.573930618716124
AnalystRevision,fixed_x_obs,3,obs,inst_bm,0.0031440343104450885,2.103515337491836,-9.921281222206943
AnalystRevision,fixed_x_obs,3,obs,inst_const,0.0025847116333293637,1.860164289376501,602.2762064523318
AnalystRevision,fixed_x_obs,3,obs,inst_idiovol,0.00036741203624390904,2.770062205258985,41.60574960703249
AnalystRevision,fixed_x_obs,3,obs,inst_ill,1.024279417196757e-08,1.293524096351698,1.2937556463406918
AnalystRevision,fixed_x_obs,3,obs,inst_maxret,0.0005850547667124423,3.113630179977605,25.34411243056768
AnalystRevision,fixed_x_obs,3,obs,inst_mom1m,-0.00016197083900035912,-0.620466947741079,1.813418203009133
AnalystRevision,fixed_x_obs,3,obs,inst_mve,0.021808412898757637,1.2446450538308707,8.369198348913374
AnalystRevision,fixed_x_obs,3,obs,inst_retvol,0.00023800088491288807,3.3573621764433015,-53.006081405773166
AnalystRevision,fixed_x_obs,3,obs,inst_std_dolvol,0.0019685391264675995,1.8784320043583356,4.950232673606853
AnalystRevision,fixed_x_obs,3,obs,inst_std_turn,0.09791425044973205,1.8230368388199583,42.42496119613775
AnalystRevision,fixed_x_obs,3,obs,inst_turn,0.02141714795533738,2.3351434494069325,69.08309095390891
AnalystRevision,fixed_x_obs,3,obs,x_cond_mean_cf_sq,0.0023584900200736177,1.6669957448378527,-562.1701656647233
AnalystRevision,fixed_x_obs,4,mis,inst_age,-0.03811338813585023,-2.6102889941846312,8.118752972722488
AnalystRevision,fixed_x_obs,4,mis,inst_baspread,-0.00018822307484240322,-3.4004339263513703,35.762856518349544
AnalystRevision,fixed_x_obs,4,mis,inst_beta,-0.003644102282271441,-3.850831820457788,14.84346710316524
AnalystRevision,fixed_x_obs,4,mis,inst_bm,-0.0020878319519407927,-2.3411720040117614,5.489086007428287
AnalystRevision,fixed_x_obs,4,mis,inst_const,-0.002917255283948344,-3.5045957198993416,-426.3611098788312
AnalystRevision,fixed_x_obs,4,mis,inst_idiovol,-0.00034563314407084025,-4.895793230670219,-24.073065603576158
AnalystRevision,fixed_x_obs,4,mis,inst_ill,4.242757058000329e-08,2.9263748832233474,8.659295720884762
AnalystRevision,fixed_x_obs,4,mis,inst_maxret,-0.0002675126286765023,-2.278829211110099,-0.3138748891163074
AnalystRevision,fixed_x_obs,4,mis,inst_mom1m,0.00010299670633580521,0.5787075604631795,-0.8233929373279884
AnalystRevision,fixed_x_obs,4,mis,inst_mve,-0.03140898319648885,-3.3832275109355114,-176.42770461605755
AnalystRevision,fixed_x_obs,4,mis,inst_retvol,-0.00011631832068103441,-2.6018210596571154,-19.81136001263864
AnalystRevision,fixed_x_obs,4,mis,inst_std_dolvol,-0.002991482009193588,-3.3774404388254107,4.65998888153739
AnalystRevision,fixed_x_obs,4,mis,inst_std_turn,-0.16040805800072833,-12.85910370842487,30.998959808327417
AnalystRevision,fixed_x_obs,4,mis,inst_turn,-0.0213682112632761,-13.490015028286892,111.11305907535649
AnalystRevision,fixed_x_obs,4,mis,x_cond_mean_cf_sq,-0.003474156944428395,-4.32209152324739,721.390792702963
AnalystRevision,fixed_x_obs,4,obs,inst_age,0.04031032879618106,1.587062534629637,-5.758012316133065
AnalystRevision,fixed_x_obs,4,obs,inst_baspread,0.0003132428425472803,3.3305491646824072,-58.9285791055064
AnalystRevision,fixed_x_obs,4,obs,inst_beta,0.00521853891606511,2.380373647423425,-11.571757010399992
AnalystRevision,fixed_x_obs,4,obs,inst_bm,0.0031440343104450885,2.103515337491836,-9.919525550821074
AnalystRevision,fixed_x_obs,4,obs,inst_const,0.0025847116333293637,1.860164289376501,602.1998548959691
AnalystRevision,fixed_x_obs,4,obs,inst_idiovol,0.00036741203624390904,2.770062205258985,41.59959447678739
AnalystRevision,fixed_x_obs,4,obs,inst_ill,1.024279417196757e-08,1.293524096351698,1.289737797335505
AnalystRevision,fixed_x_obs,4,obs,inst_maxret,0.0005850547667124423,3.113630179977605,25.338362464685943
AnalystRevision,fixed_x_obs,4,obs,inst_mom1m,-0.00016197083900035912,-0.620466947741079,1.8132105247211538
AnalystRevision,fixed_x_obs,4,obs,inst_mve,0.021808412898757637,1.2446450538308707,8.367629257754713
AnalystRevision,fixed_x_obs,4,obs,inst_retvol,0.00023800088491288807,3.3573621764433015,-52.9925957666749
AnalystRevision,fixed_x_obs,4,obs,inst_std_dolvol,0.0019685391264675995,1.8784320043583356,4.954792902145585
AnalystRevision,fixed_x_obs,4,obs,inst_std_turn,0.09791425044973205,1.8230368388199583,42.41878285168921
AnalystRevision,fixed_x_obs,4,obs,inst_turn,0.02141714795533738,2.3351434494069325,69.07502030277878
AnalystRevision,fixed_x_obs,4,obs,x_cond_mean_cf_sq,0.0023584900200736177,1.6669957448378527,-562.1028211497305
AnalystRevision,fixed_x_obs,5,mis,inst_age,-0.008948282846969361,-0.6803656867639077,2.0116473860083155
AnalystRevision,fixed_x_obs,5,mis,inst_baspread,-6.571055416853541e-06,-0.09883880762330582,-0.34125848264857345
AnalystRevision,fixed_x_obs,5,mis,inst_beta,-0.00023739605022791023,-0.19424268224114477,0.9242567515192633
AnalystRevision,fixed_x_obs,5,mis,inst_bm,-0.0009926963132735618,-1.1019036320096596,3.0794218795542014
AnalystRevision,fixed_x_obs,5,mis,inst_const,-0.0011071583443117289,-1.256182119273058,-208.22267812818933
AnalystRevision,fixed_x_obs,5,mis,inst_idiovol,-0.00013570591843788097,-1.5960720247598574,-25.313219599565908
AnalystRevision,fixed_x_obs,5,mis,inst_ill,3.4341429686671813e-08,1.9914429341569877,3.076858119309477
AnalystRevision,fixed_x_obs,5,mis,inst_maxret,6.786010039095301e-05,0.5150904754276415,5.7330930394226955
AnalystRevision,fixed_x_obs,5,mis,inst_mom1m,6.852539222693497e-05,0.4112795437935785,-1.3942169602643666
AnalystRevision,fixed_x_obs,5,mis,inst_mve,-0.011884175499144794,-1.2241270786644924,-62.611325634081304
AnalystRevision,fixed_x_obs,5,mis,inst_retvol,1.1966020608208427e-05,0.23723188582257015,-5.868601627679106
AnalystRevision,fixed_x_obs,5,mis,inst_std_dolvol,-0.0012579556390278298,-1.4461370675412908,4.121749172804321
AnalystRevision,fixed_x_obs,5,mis,inst_std_turn,-0.1335433424763912,-3.7095200044518597,-79.86336326848676
AnalystRevision,fixed_x_obs,5,mis,inst_turn,-0.01911871680690071,-5.49899111239961,30.49558232890778
AnalystRevision,fixed_x_obs,5,mis,x_cond_mean_cf_sq,-0.0017654215878678639,-2.0072912199912007,438.41268861984804
AnalystRevision,fixed_x_obs,5,obs,inst_age,0.04031032879618106,1.587062534629637,-5.757202745648
AnalystRevision,fixed_x_obs,5,obs,inst_baspread,0.0003132428425472803,3.3305491646824072,-58.920293664618484
AnalystRevision,fixed_x_obs,5,obs,inst_beta,0.00521853891606511,2.380373647423425,-11.570130040112803
AnalystRevision,fixed_x_obs,5,obs,inst_bm,0.0031440343104450885,2.103515337491836,-9.91813087790255
AnalystRevision,fixed_x_obs,5,obs,inst_const,0.0025847116333293637,1.860164289376501,602.1151853900673
AnalystRevision,fixed_x_obs,5,obs,inst_idiovol,0.00036741203624390904,2.770062205258985,41.59374558775698
AnalystRevision,fixed_x_obs,5,obs,inst_ill,1.024279417196757e-08,1.293524096351698,1.2895565794512747
AnalystRevision,fixed_x_obs,5,obs,inst_maxret,0.0005850547667124423,3.113630179977605,25.33479996111551
AnalystRevision,fixed_x_obs,5,obs,inst_mom1m,-0.00016197083900035912,-0.620466947741079,1.8129555860030186
AnalystRevision,fixed_x_obs,5,obs,inst_mve,0.021808412898757637,1.2446450538308707,8.3664527835673
AnalystRevision,fixed_x_obs,5,obs,inst_retvol,0.00023800088491288807,3.3573621764433015,-52.9851452009868
AnalystRevision,fixed_x_obs,5,obs,inst_std_dolvol,0.0019685391264675995,1.8784320043583356,4.95409609551622
AnalystRevision,fixed_x_obs,5,obs,inst_std_turn,0.09791425044973205,1.8230368388199583,42.41281878131023
AnalystRevision,fixed_x_obs,5,obs,inst_turn,0.02141714795533738,2.3351434494069325,69.06530830977167
AnalystRevision,fixed_x_obs,5,obs,x_cond_mean_cf_sq,0.0023584900200736177,1.6669957448378527,-562.0237891798496
AnalystRevision,fixed_x_obs,6,mis,inst_age,0.011013661040000554,0.8548695476312052,-3.836414827685148
AnalystRevision,fixed_x_obs,6,mis,inst_baspread,0.0001696026259774981,2.401731543506075,-12.778340613928195
AnalystRevision,fixed_x_obs,6,mis,inst_beta,0.0020582082846236816,1.527689921292524,11.818703499713873
AnalystRevision,fixed_x_obs,6,mis,inst_bm,0.0022066753870851616,2.3017446783668793,3.1055126216041367
AnalystRevision,fixed_x_obs,6,mis,inst_const,0.0014501962416660695,1.6964727695204274,93.72322406651085
AnalystRevision,fixed_x_obs,6,mis,inst_idiovol,8.798482776879427e-05,0.9449811238141539,-4.314030225820667
AnalystRevision,fixed_x_obs,6,mis,inst_ill,9.276128764036365e-08,3.0553851075991543,1.2921145104886282
AnalystRevision,fixed_x_obs,6,mis,inst_maxret,0.0005054887548317877,3.320377893288256,61.42505982563601
AnalystRevision,fixed_x_obs,6,mis,inst_mom1m,0.0008977129146997811,2.4077309639763467,-5.083567701742963
AnalystRevision,fixed_x_obs,6,mis,inst_mve,0.015229065652519138,1.5603917554348912,33.808760777360305
AnalystRevision,fixed_x_obs,6,mis,inst_retvol,0.0001701978731826936,3.207169516239025,-13.533293660861636
AnalystRevision,fixed_x_obs,6,mis,inst_std_dolvol,0.0018949843990673412,1.916412160399084,6.68090807253895
AnalystRevision,fixed_x_obs,6,mis,inst_std_turn,-0.14226947121434863,-7.267321108602663,75.01866849394906
AnalystRevision,fixed_x_obs,6,mis,inst_turn,-0.017813202140661375,-5.7185511728604,3.7173875545953106
AnalystRevision,fixed_x_obs,6,mis,x_cond_mean_cf_sq,0.0005859156767922794,0.690926806150296,-55.17561908417374
AnalystRevision,fixed_x_obs,6,obs,inst_age,0.04031032879618106,1.587062534629637,-5.7575952498495315
AnalystRevision,fixed_x_obs,6,obs,inst_baspread,0.0003132428425472803,3.3305491646824072,-58.924310849923614
AnalystRevision,fixed_x_obs,6,obs,inst_beta,0.00521853891606511,2.380373647423425,-11.570918837739908
AnalystRevision,fixed_x_obs,6,obs,inst_bm,0.0031440343104450885,2.103515337491836,-9.918807055267203
AnalystRevision,fixed_x_obs,6,obs,inst_const,0.0025847116333293637,1.860164289376501,602.1562365897353
AnalystRevision,fixed_x_obs,6,obs,inst_idiovol,0.00036741203624390904,2.770062205258985,41.596581334964426
AnalystRevision,fixed_x_obs,6,obs,inst_ill,1.024279417196757e-08,1.293524096351698,1.2896443110202196
AnalystRevision,fixed_x_obs,6,obs,inst_maxret,0.0005850547667124423,3.113630179977605,25.336527121426766
AnalystRevision,fixed_x_obs,6,obs,inst_mom1m,-0.00016197083900035912,-0.620466947741079,1.8130791913531448
AnalystRevision,fixed_x_obs,6,obs,inst_mve,0.021808412898757637,1.2446450538308707,8.367023169028716
AnalystRevision,fixed_x_obs,6,obs,inst_retvol,0.00023800088491288807,3.3573621764433015,-52.988757308919446
AnalystRevision,fixed_x_obs,6,obs,inst_std_dolvol,0.0019685391264675995,1.8784320043583356,4.9544341106686565
AnalystRevision,fixed_x_obs,6,obs,inst_std_turn,0.09791425044973205,1.8230368388199583,42.41571037670616
AnalystRevision,fixed_x_obs,6,obs,inst_turn,0.02141714795533738,2.3351434494069325,69.07001709964074
AnalystRevision,fixed_x_obs,6,obs,x_cond_mean_cf_sq,0.0023584900200736177,1.6669957448378527,-562.0621072056916
AnalystRevision,fixed_x_obs,7,mis,inst_age,0.006796483428604397,0.5925044851035861,0.46035803691115335
AnalystRevision,fixed_x_obs,7,mis,inst_baspread,7.162240251877112e-05,1.2411072260699418,6.649076776751274
AnalystRevision,fixed_x_obs,7,mis,inst_beta,0.001664198356150025,1.4135054654841934,12.342246710762454
AnalystRevision,fixed_x_obs,7,mis,inst_bm,-7.955372381894233e-05,-0.08782993947013808,0.08308059995307905
AnalystRevision,fixed_x_obs,7,mis,inst_const,0.0007081590328683606,0.8431656125583402,45.35871928765153
AnalystRevision,fixed_x_obs,7,mis,inst_idiovol,6.594330150156678e-05,0.5047273212119278,-4.46581171961843
AnalystRevision,fixed_x_obs,7,mis,inst_ill,-2.0660770150128416e-09,-0.11465509994930681,0.39742088484298327
AnalystRevision,fixed_x_obs,7,mis,inst_maxret,0.00011962326142288603,0.9103827764290772,-3.8900826179277392
AnalystRevision,fixed_x_obs,7,mis,inst_mom1m,-4.161890527597502e-05,-0.29258326063589873,-0.6097058232937563
AnalystRevision,fixed_x_obs,7,mis,inst_mve,0.005939177563515533,0.667795526239923,-22.534364046140507
AnalystRevision,fixed_x_obs,7,mis,inst_retvol,4.499815674518605e-05,0.9840531797527978,5.157548336360884
AnalystRevision,fixed_x_obs,7,mis,inst_std_dolvol,0.0002640191282662535,0.291888540619012,-1.0038236396480738
AnalystRevision,fixed_x_obs,7,mis,inst_std_turn,-0.15527790413559048,-14.303210267955025,253.687205237591
AnalystRevision,fixed_x_obs,7,mis,inst_turn,-0.016889679707910995,-7.049216712429089,-2.297250463221641
AnalystRevision,fixed_x_obs,7,mis,x_cond_mean_cf_sq,0.00011548088575529996,0.13159090685989633,-1.9938859324139415
AnalystRevision,fixed_x_obs,7,obs,inst_age,0.04031032879618106,1.587062534629637,-5.757987120577724
AnalystRevision,fixed_x_obs,7,obs,inst_baspread,0.0003132428425472803,3.3305491646824072,-58.92832106743013
AnalystRevision,fixed_x_obs,7,obs,inst_beta,0.00521853891606511,2.380373647423425,-11.571706383698114
AnalystRevision,fixed_x_obs,7,obs,inst_bm,0.0031440343104450885,2.103515337491836,-9.919482148164757
AnalystRevision,fixed_x_obs,7,obs,inst_const,0.0025847116333293637,1.860164289376501,602.1972187828682
AnalystRevision,fixed_x_obs,7,obs,inst_idiovol,0.00036741203624390904,2.770062205258985,41.59941241007423
AnalystRevision,fixed_x_obs,7,obs,inst_ill,1.024279417196757e-08,1.293524096351698,1.2897323013654007
AnalystRevision,fixed_x_obs,7,obs,inst_maxret,0.0005850547667124423,3.113630179977605,25.338251645363723
AnalystRevision,fixed_x_obs,7,obs,inst_mom1m,-0.00016197083900035912,-0.620466947741079,1.8132025865677273
AnalystRevision,fixed_x_obs,7,obs,inst_mve,0.021808412898757637,1.2446450538308707,8.367592650113824
AnalystRevision,fixed_x_obs,7,obs,inst_retvol,0.00023800088491288807,3.3573621764433015,-52.99236405849627
AnalystRevision,fixed_x_obs,7,obs,inst_std_dolvol,0.0019685391264675995,1.8784320043583356,4.954771011194515
AnalystRevision,fixed_x_obs,7,obs,inst_std_turn,0.09791425044973205,1.8230368388199583,42.41859719592067
AnalystRevision,fixed_x_obs,7,obs,inst_turn,0.02141714795533738,2.3351434494069325,69.07471790196082
AnalystRevision,fixed_x_obs,7,obs,x_cond_mean_cf_sq,0.0023584900200736177,1.6669957448378527,-562.1003604088665
AnalystRevision,fixed_x_obs,8,mis,inst_age,0.0067924895977847415,0.47286980730779504,-0.24320123622374976
AnalystRevision,fixed_x_obs,8,mis,inst_baspread,7.879344396820872e-05,1.0416378325745945,7.203564921126076
AnalystRevision,fixed_x_obs,8,mis,inst_beta,0.002429167728101313,1.3612153157848603,29.909440135898773
AnalystRevision,fixed_x_obs,8,mis,inst_bm,0.0010251744884366175,1.1266049472580004,0.9033202133304933
AnalystRevision,fixed_x_obs,8,mis,inst_const,0.000576582948810213,0.612879613127145,16.822167883632424
AnalystRevision,fixed_x_obs,8,mis,inst_idiovol,4.5351805750662555e-05,0.36890375041288725,-6.470917437769231
AnalystRevision,fixed_x_obs,8,mis,inst_ill,5.745620682055424e-08,3.655227747554892,11.272716158361149
AnalystRevision,fixed_x_obs,8,mis,inst_maxret,0.00019104095099313625,1.5024569934010936,19.45430572578367
AnalystRevision,fixed_x_obs,8,mis,inst_mom1m,0.00016943199536322004,0.6775955495218057,0.41505970841122414
AnalystRevision,fixed_x_obs,8,mis,inst_mve,0.004869537393372556,0.4545000525679609,-10.477776348073723
AnalystRevision,fixed_x_obs,8,mis,inst_retvol,6.521192059122811e-05,1.2883996781597702,-16.353706738833278
AnalystRevision,fixed_x_obs,8,mis,inst_std_dolvol,0.0005660974379153949,0.6192183245267086,0.01769490261192944
AnalystRevision,fixed_x_obs,8,mis,inst_std_turn,-0.1661235657059922,-12.351065181539417,210.54022217671553
AnalystRevision,fixed_x_obs,8,mis,inst_turn,-0.01858302908873865,-7.368793295876706,-4.503586593011971
AnalystRevision,fixed_x_obs,8,mis,x_cond_mean_cf_sq,-0.000166983651458473,-0.17350779759579577,1.32113431942157
AnalystRevision,fixed_x_obs,8,obs,inst_age,0.04031032879618106,1.587062534629637,-5.7578690200194185
AnalystRevision,fixed_x_obs,8,obs,inst_baspread,0.0003132428425472803,3.3305491646824072,-58.92711447909073
AnalystRevision,fixed_x_obs,8,obs,inst_beta,0.00521853891606511,2.380373647423425,-11.571468947439495
AnalystRevision,fixed_x_obs,8,obs,inst_bm,0.0031440343104450885,2.103515337491836,-9.919278662228528
AnalystRevision,fixed_x_obs,8,obs,inst_const,0.0025847116333293637,1.860164289376501,602.1848791080048
AnalystRevision,fixed_x_obs,8,obs,inst_idiovol,0.00036741203624390904,2.770062205258985,41.59855959399328
AnalystRevision,fixed_x_obs,8,obs,inst_ill,1.024279417196757e-08,1.293524096351698,1.2897041326625873
AnalystRevision,fixed_x_obs,8,obs,inst_maxret,0.0005850547667124423,3.113630179977605,25.337731292957084
AnalystRevision,fixed_x_obs,8,obs,inst_mom1m,-0.00016197083900035912,-0.620466947741079,1.8131654421529129
AnalystRevision,fixed_x_obs,8,obs,inst_mve,0.021808412898757637,1.2446450538308707,8.367420958442422
AnalystRevision,fixed_x_obs,8,obs,inst_retvol,0.00023800088491288807,3.3573621764433015,-52.99127513334579
AnalystRevision,fixed_x_obs,8,obs,inst_std_dolvol,0.0019685391264675995,1.8784320043583356,4.954671825450876
AnalystRevision,fixed_x_obs,8,obs,inst_std_turn,0.09791425044973205,1.8230368388199583,42.41772763127043
AnalystRevision,fixed_x_obs,8,obs,inst_turn,0.02141714795533738,2.3351434494069325,69.07330279627212
AnalystRevision,fixed_x_obs,8,obs,x_cond_mean_cf_sq,0.0023584900200736177,1.6669957448378527,-562.0888441319674
AnalystRevision,fixed_x_obs,9,mis,inst_age,-0.0034604829260760066,-0.29043929241143285,1.1997091270843807
AnalystRevision,fixed_x_obs,9,mis,inst_baspread,9.904588717596516e-05,1.6469459521015022,0.740671934690284
AnalystRevision,fixed_x_obs,9,mis,inst_beta,-0.000361027952470167,-0.3662184454019138,2.231356733079178
AnalystRevision,fixed_x_obs,9,mis,inst_bm,0.0006323507804479713,0.6826139362293876,-4.773755569365266
AnalystRevision,fixed_x_obs,9,mis,inst_const,-7.857114004785315e-05,-0.10514588039501596,-29.94325168412062
AnalystRevision,fixed_x_obs,9,mis,inst_idiovol,-4.1868575689945896e-05,-0.575019851731461,-9.730886651622747
AnalystRevision,fixed_x_obs,9,mis,inst_ill,5.419834115447688e-08,2.2794337784010335,-6.203341775899882
AnalystRevision,fixed_x_obs,9,mis,inst_maxret,0.0002751396878948821,2.112178432441549,20.240220032393797
AnalystRevision,fixed_x_obs,9,mis,inst_mom1m,0.00022165944684328226,1.4433339999494155,-1.141280828742239
AnalystRevision,fixed_x_obs,9,mis,inst_mve,-0.0033387184458012736,-0.42177016351054314,-20.019681406777025
AnalystRevision,fixed_x_obs,9,mis,inst_retvol,8.732391705659978e-05,1.8252605240730329,-50.69356703685749
AnalystRevision,fixed_x_obs,9,mis,inst_std_dolvol,0.0003323137853066972,0.3816560728847476,6.973186675006599
AnalystRevision,fixed_x_obs,9,mis,inst_std_turn,-0.15777089741869232,-16.230325888514756,116.17826869342427
AnalystRevision,fixed_x_obs,9,mis,inst_turn,-0.019614392083652964,-13.86880044283542,-7.101406231695111
AnalystRevision,fixed_x_obs,9,mis,x_cond_mean_cf_sq,-0.0008907045810699851,-1.2483485192628052,415.59151479471467
AnalystRevision,fixed_x_obs,9,obs,inst_age,0.04031032879618106,1.587062534629637,-5.758613433404734
AnalystRevision,fixed_x_obs,9,obs,inst_baspread,0.0003132428425472803,3.3305491646824072,-58.93473102955294
AnalystRevision,fixed_x_obs,9,obs,inst_beta,0.00521853891606511,2.380373647423425,-11.57296506352324
AnalystRevision,fixed_x_obs,9,obs,inst_bm,0.0031440343104450885,2.103515337491836,-9.920561116564764
AnalystRevision,fixed_x_obs,9,obs,inst_const,0.0025847116333293637,1.860164289376501,602.2627224601986
AnalystRevision,fixed_x_obs,9,obs,inst_idiovol,0.00036741203624390904,2.770062205258985,41.60393733680011
AnalystRevision,fixed_x_obs,9,obs,inst_ill,1.024279417196757e-08,1.293524096351698,1.2898724681909046
AnalystRevision,fixed_x_obs,9,obs,inst_maxret,0.0005850547667124423,3.113630179977605,25.341007718302755
AnalystRevision,fixed_x_obs,9,obs,inst_mom1m,-0.00016197083900035912,-0.620466947741079,1.8133998174563442
AnalystRevision,fixed_x_obs,9,obs,inst_mve,0.021808412898757637,1.2446450538308707,8.368502810142314
AnalystRevision,fixed_x_obs,9,obs,inst_retvol,0.00023800088491288807,3.3573621764433015,-52.99812805059241
AnalystRevision,fixed_x_obs,9,obs,inst_std_dolvol,0.0019685391264675995,1.8784320043583356,4.95531012994461
AnalystRevision,fixed_x_obs,9,obs,inst_std_turn,0.09791425044973205,1.8230368388199583,42.42321123010086
AnalystRevision,fixed_x_obs,9,obs,inst_turn,0.02141714795533738,2.3351434494069325,69.0822314903149
AnalystRevision,fixed_x_obs,9,obs,x_cond_mean_cf_sq,0.0023584900200736177,1.6669957448378527,-562.1615026991261
AnalystRevision,fixed_x_obs,10,mis,inst_age,0.006381699862088373,0.37928303748484954,-0.43082181196690633
AnalystRevision,fixed_x_obs,10,mis,inst_baspread,1.086185034440152e-05,0.1808646529373785,-0.4403986396314384
AnalystRevision,fixed_x_obs,10,mis,inst_beta,-2.5205379605237987e-05,-0.018199956533740444,-0.011560411035807292
AnalystRevision,fixed_x_obs,10,mis,inst_bm,0.00012978764473415538,0.14083981587931987,-0.45655266153271046
AnalystRevision,fixed_x_obs,10,mis,inst_const,0.0006549798593053863,0.6589161848371353,29.878418688822045
AnalystRevision,fixed_x_obs,10,mis,inst_idiovol,-3.757242680578376e-05,-0.39317228664587006,0.37554611285428957
AnalystRevision,fixed_x_obs,10,mis,inst_ill,7.164267325150876e-08,3.9213103510453613,12.802632908037491
AnalystRevision,fixed_x_obs,10,mis,inst_maxret,0.0001031819142079549,0.9047881953532095,18.037827946511122
AnalystRevision,fixed_x_obs,10,mis,inst_mom1m,0.0001591672735398372,1.084111434933856,-1.922377388896488
AnalystRevision,fixed_x_obs,10,mis,inst_mve,0.008275937273156085,0.7342398120061446,26.75632542514324
AnalystRevision,fixed_x_obs,10,mis,inst_retvol,3.2840082741202694e-05,0.7194844857808794,-12.028589697585042
AnalystRevision,fixed_x_obs,10,mis,inst_std_dolvol,0.0013145856259789755,1.100763407724656,11.21080015409627
AnalystRevision,fixed_x_obs,10,mis,inst_std_turn,-0.12314760271439407,-4.314375963157893,-0.7105208788217682
AnalystRevision,fixed_x_obs,10,mis,inst_turn,-0.01710777417157513,-5.133151502654346,10.946676067374744
AnalystRevision,fixed_x_obs,10,mis,x_cond_mean_cf_sq,0.00011415220110893281,0.11334178785399446,-9.757551852044102
AnalystRevision,fixed_x_obs,10,obs,inst_age,0.04031032879618106,1.587062534629637,-5.757117060831216
AnalystRevision,fixed_x_obs,10,obs,inst_baspread,0.0003132428425472803,3.3305491646824072,-58.919417344519225
AnalystRevision,fixed_x_obs,10,obs,inst_beta,0.00521853891606511,2.380373647423425,-11.569957814691275
AnalystRevision,fixed_x_obs,10,obs,inst_bm,0.0031440343104450885,2.103515337491836,-9.917983257144803
AnalystRevision,fixed_x_obs,10,obs,inst_const,0.0025847116333293637,1.860164289376501,602.1062274634783
AnalystRevision,fixed_x_obs,10,obs,inst_idiovol,0.00036741203624390904,2.770062205258985,41.593126665603066
AnalystRevision,fixed_x_obs,10,obs,inst_ill,1.024279417196757e-08,1.293524096351698,1.289536896669529
AnalystRevision,fixed_x_obs,10,obs,inst_maxret,0.0005850547667124423,3.113630179977605,25.334422717432577
AnalystRevision,fixed_x_obs,10,obs,inst_mom1m,-0.00016197083900035912,-0.620466947741079,1.8129286167703869
AnalystRevision,fixed_x_obs,10,obs,inst_mve,0.021808412898757637,1.2446450538308707,8.36632824581436
AnalystRevision,fixed_x_obs,10,obs,inst_retvol,0.00023800088491288807,3.3573621764433015,-52.98435604445803
AnalystRevision,fixed_x_obs,10,obs,inst_std_dolvol,0.0019685391264675995,1.8784320043583356,4.9540230608828955
AnalystRevision,fixed_x_obs,10,obs,inst_std_turn,0.09791425044973205,1.8230368388199583,42.412187684176246
AnalystRevision,fixed_x_obs,10,obs,inst_turn,0.02141714795533738,2.3351434494069325,69.06428088423529
AnalystRevision,fixed_x_obs,10,obs,x_cond_mean_cf_sq,0.0023584900200736177,1.6669957448378527,-562.0154282157725
FEPS,augmented_signal_history,1,mis,inst_FEPS_phase2_ever_observed_before,0.010900822506046348,2.465755523291699,3.9455330892543747e-05
FEPS,augmented_signal_history,1,mis,inst_FEPS_phase2_lag1_observed,0.0057009469354503,1.3022004029689125,2.0557981928201174e-05
FEPS,augmented_signal_history,1,mis,inst_FEPS_phase2_lag1_value,-0.041577215538474564,-0.6860606715035918,-0.0014067271026263941
FEPS,augmented_signal_history,1,mis,inst_FEPS_phase2_prev_observed_flag,0.0057009469354503,1.3022004029689118,2.0557981928201208e-05
FEPS,augmented_signal_history,1,mis,inst_FEPS_phase2_prior_missing_count,2.598279316795468,1.8065658342891473,3.1079631441468907
FEPS,augmented_signal_history,1,mis,inst_age,0.35921210988494134,1.8007295849230478,0.05957285067747313
FEPS,augmented_signal_history,1,mis,inst_baspread,0.0003829367666553906,3.8251894668892565,2.9582901151268622e-08
FEPS,augmented_signal_history,1,mis,inst_beta,0.008698390118789869,2.554904949557326,2.4042538943226372e-05
FEPS,augmented_signal_history,1,mis,inst_bm,0.011996556172453921,1.9521058562036018,6.082590279233697e-05
FEPS,augmented_signal_history,1,mis,inst_const,0.012758340554987136,2.884515620729655,-1.4402781049431328e-05
FEPS,augmented_signal_history,1,mis,inst_idiovol,0.000543307073839827,3.1133293450130313,7.2675955965613e-08
FEPS,augmented_signal_history,1,mis,inst_ill,5.339321161986849e-08,8.021634537985962,7.184760090540987e-19
FEPS,augmented_signal_history,1,mis,inst_maxret,0.0006465761414367968,4.364009569106015,7.3047347122085e-08
FEPS,augmented_signal_history,1,mis,inst_mom1m,0.0003086072267848494,1.290875429336076,5.5628896343788136e-08
FEPS,augmented_signal_history,1,mis,inst_mve,0.15268121245075006,2.728694194134897,0.007023067890469207
FEPS,augmented_signal_history,1,mis,inst_retvol,0.000306954627704334,3.7839035934166465,1.95740204218343e-08
FEPS,augmented_signal_history,1,mis,inst_std_dolvol,0.01106191108587236,4.892531403947893,1.8034331096868446e-05
FEPS,augmented_signal_history,1,mis,inst_std_turn,0.021448208816050904,0.8287924387307993,0.0002446574409253419
FEPS,augmented_signal_history,1,mis,inst_turn,0.0029575787390099125,0.37674522974966934,1.6493387138935075e-05
FEPS,augmented_signal_history,1,mis,x_cond_mean_cf_sq,13.207558926933485,1.3411875956938832,1.710060535919027
FEPS,augmented_signal_history,1,obs,inst_FEPS_phase2_ever_observed_before,0.006455529953035573,1.0502982738643751,0.004168595798309853
